,Région,Service AIOT,Sous-service AIOT,Equipe AIOT,Thématique AIOT,Code_AIOT,Siret,Raison sociale ,Nom_usuel,Adresse 1,Adresse 2,Adresse 3,Code postal,Commune,Courriel d'échange avec l'administration,Coordonnées X,Coordonnées Y,Référentiel géographique,AIOT publiable,Statut Seveso,Statut IED,Régime autorisé,Régime en vigueur,Site prioritaire PPC,Site à enjeux PPC,Autres marqueurs de priorité,Carrière,POI,PAC,PPI,PPRT,SUP seveso,Biocides,Fluides frigo,Nanos,Reach,Garanties financières,Acte valide GF,Rubrique IED principale,Alinéa rubrique IED principale,BREF principal,Marqueurs régionaux,longitude,latitude,nb_points,groupe_id,geometry
50,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400002,-,ALTEO GARDANNE,ALTEO GARDANNE MANGE GARRI,Mange Garri,,,13320,Bouc-Bel-Air,philippe.thibault@alteo-alumina.com,897576,6265845,Lambert 93,Oui,Non Seveso,Non,A,A,Oui,Non,,Non concernée,,,,,,,,,,Stockage des déchets (hors inertes),Non,,,,"AS EAU mensuelle,a_PPC_2017",5.4407962267193,43.464217072673875,1.0,785.0,POINT (5.4407962267193 43.464217072673875)
51,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400001,41012794800058,ALTEO GARDANNE,ALTEO GARDANNE USINE,BP 62,route de Biver,,13120,Gardanne,Philippe.THIBAULT@alteo-alumina.com,899193,6264370,Lambert 93,Oui,Non Seveso,Oui,A,A,Oui,Oui,"Sous quota CO2,TGAP Air",Non concernée,,,,,,,,,,Pollution des sols et des eaux > 100 k€,Oui,3250 - Transformation de métaux non ferreux,1,NFM - 2016-06-30,"reservé SPR,Indic.Région5,est_un_P,a_PPC_2017,AS EAU mensuelle,PPA",5.460191756447439,43.45050189251697,1.0,798.0,POINT (5.460191756447439 43.45050189251697)
52,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6401546,-,AMADEUS,AMADEUS (ex TEXAS INSTRUMENT),821 avenue Jack Kilby,BP 5,,06271,Villeneuve-Loubet,herve.schimmerling@amadeus.com,1032783,6291439,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,PPA,reservé SPR",7.12519524083681,43.643742759494344,1.0,1501.0,POINT (7.12519524083681 43.643742759494344)
53,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6402167,79108878400024,AMF QSE GROUPE ANDINE - agence sud,AMF QSE Marignane 1 (ex GRM IMMO),1 allée de la Palun,,,13700,Marignane,adresse non renseignée,878556,6258765,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.203517165031005,43.40558025086367,1.0,551.0,POINT (5.203517165031005 43.40558025086367)
54,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6413513,44846491700047,AMF QSE Marignane 2,AMF QSE Marignane 2,11-13 allée de la Palun,Zone industrielle La Palun,,13700,Marignane,adresse non renseignée,878162,6258933,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",5.198715135086099,43.40718985115597,1.0,542.0,POINT (5.198715135086099 43.40718985115597)
55,PROVENCE-ALPES-COTE D'AZUR,DDPP 06,SA,SA,ICPE,6411620,35060245400018,ANIMAL RESPECT,ANIMAL RESPECT,Chemin Saint Bernard,,,06220,Vallauris,christophe@animalrespect.com,1027683,6286008,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,,7.05863030861205,43.59731842310685,1.0,1475.0,POINT (7.05863030861205 43.59731842310685)
56,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400791,-,AP-HM (Hôpital Nord),HOPITAL NORD,Chemin de Bourrely,,,13015,Marseille,adresse non renseignée,891732,6256303,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,,,,,,,,,,,,-,,,,"Indic.Région5,PPA",5.365115347329963,43.38001197437766,1.0,704.0,POINT (5.365115347329963 43.38001197437766)
57,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6410001,-,AP-HM - PLATE FORME LOGISTIQUE,AP-HM - PLATE FORME LOGISTIQUE,Chemin de Saint-Louis au Rove,,,13016,Marseille,sebastien.arrighi@ap-hm.f,890537,6253365,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"AS EAU mensuelle,a_PPC_2017,PPA,Indic.Région5",5.349305167287662,43.3539140146248,1.0,675.0,POINT (5.349305167287662 43.3539140146248)
58,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400007,53386034200013,APEE,APEE Chaufferie Biomasse Aix,ZUP Encagnane,43 avenue Jean Giono,,13090,Aix-en-Provence,elodie.boisdet@engie.com,896739,6271759,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Oui,Sous quota CO2,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,PPA",5.43271287281219,43.51763203110884,1.0,781.0,POINT (5.43271287281219 43.51763203110884)
59,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400723,26130008100096,APHM (Hôpital La Timone),APHM (Hôpital La Timone),254 Rue St Pierre,,,13005,Marseille,sebastien.arrighi@ap-hm.fr,895112,6246564,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,Sous quota CO2,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,PPA",5.4031288167490175,43.29152282420766,1.0,756.0,POINT (5.4031288167490175 43.29152282420766)
60,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Seveso,ICPE,6400928,-,APPRYL,APPRYL,"Route de PONTEAU,","zone Ecopolis Nord, BP 21 - LAVERA",,13117,Martigues,nathalie.benyayenne@appryl.com,863176,6254977,Lambert 93,Oui,Seveso seuil bas,Oui,1,A,Oui,Oui,,Non concernée,2011-12-01 00:00:00,,,,,,,,,,-,3410 - Fabrication de produits chimiques organiques,h,WGC - 2022-12-12,"est_un_P,AS EAU mensuelle,a_PPC_2017",5.012611119355146,43.37520789412115,1.0,378.0,POINT (5.012611119355146 43.37520789412115)
61,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques chroniques,ICPE,6401988,-,APTUNION,APTUNION ,Route de Roussillon,,,84400,Gargas,adresse non renseignée,887619,6313117,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"AS EAU mensuelle,Indic.Région5,reservé SPR",5.33512838004222,43.892089669800576,1.0,665.0,POINT (5.33512838004222 43.892089669800576)
62,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques chroniques,ICPE,6400455,-,APTUNION,APTUNION,Quartier Salignan - CS 90137,,,84400,Apt,Jean-Michel.Scalabre@aptunion.com,889656,6312480,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Oui,Alerte secheresse,Non concernée,2021-10-12 00:00:00,,,,,,,,,,-,,,,,5.360229198812933,43.88581468884228,1.0,688.0,POINT (5.360229198812933 43.88581468884228)
63,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6400929,51425836700010,ARAGON,ARAGON ,La Roche Percée,,,13117,Martigues,adresse non renseignée,868123,6257404,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.074385937547008,43.39588286396186,1.0,448.0,POINT (5.074385937547008 43.39588286396186)
64,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Equipe Aix en Provence,ICPE,6400031,-,ARBOIS ENROBES,ARBOIS ENROBES,"Les Boues Rouges,CD 9",Quartier du Griffon,,13127,Vitrolles,adresse non renseignée,885985,6262765,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.29658135254518,43.43964742318354,1.0,642.0,POINT (5.29658135254518 43.43964742318354)
65,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Seveso,ICPE,6401052,42117403800032,ARCELORMITTAL Méditerranée,ARCELORMITTAL,Usine de Fos,,,13776,Fos-sur-Mer,anne.girardet@arcelormittal.com,854529,6261190,Lambert 93,Oui,Seveso seuil haut,Oui,A,A,Oui,Non,"Sites et sols pollués,Sous quota CO2",Non concernée,2019-07-17 00:00:00,,,2013-08-01 00:00:00,,,,,,"Seveso SH,Stockage des déchets (hors inertes),Pollution des sols et des eaux > 100 k€",Oui,3220 - Production de fonte ou d’acier,,IS - 2012-03-08,"Indic.Région5,est_un_P,a_PPC_2017,PPA,reservé SPR,AS EAU mensuelle",4.9078528943053685,43.43301612549747,1.0,247.0,POINT (4.9078528943053685 43.43301612549747)
66,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400772,37965809900013,ARDAGH METAL BEVERAGE FRANCE SAS,ARDAGH METAL BEVERAGE FRANCE SAS,Z.I. ATHELIA IV,,,13600,La Ciotat,olivier.barra@ardaghgroup.com,911486,6237803,Lambert 93,Oui,Non Seveso,Oui,A,A,Non,Oui,,Non concernée,,,,,,,,,,"Pollution des sols et des eaux > 100 k€,Pollution des sols et des eaux > 100 k€",Oui,3670 - Traitement de surface de matières avec solvants organiques,2,STS - 2020-06-22,"a_PPC_2017,Indic.Région5,PPA,AS EAU mensuelle,reservé SPR,est_un_P",5.601108189365929,43.208087988266264,1.0,870.0,POINT (5.601108189365929 43.208087988266264)
67,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,6400277,-,ARIANEO (ex SONITHERM),ARIANEO (ex SONITHERM) - UIOM/Ariane,"33 , boulevard de L'Ariane",,,06000,Nice,alain.dumonthier@veolia.com,1045695,6302190,Lambert 93,Oui,Non Seveso,Oui,A,A,Oui,Non,"Sous quota CO2,TGAP Air",Non concernée,,,,,,,,,,,-,3550 - stockage temporaire de déchets,,WI - 2019-12-04,"PPA,est_un_P,AS EAU mensuelle,a_PPC_2017",7.292181416146463,43.73415515950808,1.0,1574.0,POINT (7.292181416146463 43.73415515950808)
68,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Risque,ICPE,6400825,31963279000055,ARKEMA France,ARKEMA St Auban,Usine de St Auban,,,04160,Château-Arnoux-Saint-Auban,mickael.savard@arkema.com,940257,6334348,Lambert 93,Oui,Seveso seuil haut,Oui,A,A,Oui,Oui,"Sites et sols pollués,TGAP Air",Non concernée,2016-02-01 00:00:00,,,2017-03-15 00:00:00,,,,,,Seveso SH,Oui,3410 - Fabrication de produits chimiques organiques,f,LVOC - 2017-12-07,"Indic.Région5,est_un_P,a_PPC_2017,AS EAU mensuelle,reservé SPR",5.999741517130643,44.06705684285015,1.0,1089.0,POINT (5.999741517130643 44.06705684285015)
69,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Seveso,ICPE,6400651,31963279000196,ARKEMA FRANCE SA,ARKEMA ST Menet,123 Bd de la Millière,CS 90108,,13374,Marseille,cecile.riera@arkema.com,903108,6245978,Lambert 93,Oui,Seveso seuil haut,Oui,A,A,Oui,Oui,"Sous quota CO2,TGAP Air",Non concernée,2021-01-01 00:00:00,,2019-04-08 00:00:00,2013-11-04 00:00:00,,,,,,Pollution des sols et des eaux > 100 k€,Oui,3410 - Fabrication de produits chimiques organiques,b,WGC - 2022-12-12,"a_PPC_2017,PPA,AS EAU mensuelle,est_un_P",5.501319719952521,43.284020530963005,1.0,825.0,POINT (5.501319719952521 43.284020530963005)
70,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400341,30737848900032,ARKOPHARMA SA,ARKOPHARMA SA,LID de Carros Le Broc,1er avenue 2709 M,,06510,Carros,steve.sevin@arkopharma.com,1038824,6307861,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,AS EAU mensuelle,Indic.Région5",7.210784814364998,43.78843969665457,1.0,1552.0,POINT (7.210784814364998 43.78843969665457)
71,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6400917,-,ARTERRIS,ARTERRIS (ex SUD CEREALES) Arles gimeau,Clos Ferrier,ROUTE des SAINTES MARIES DE LA MER,,13104,Arles,adresse non renseignée,828169,6286445,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",4.588775210034249,43.66543883232744,1.0,4.0,POINT (4.588775210034249 43.66543883232744)
72,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6400906,-,ARTERRIS,ARTERIS MAS JULIIAN ex SUD CEREALES sali,Mas Jullian  -  SALIERS,,,13104,Arles,adresse non renseignée,820425,6286297,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,4.492769979131121,43.66546695207382,1.0,3.0,POINT (4.492769979131121 43.66546695207382)
73,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Seveso,ICPE,6401019,33104813200020,ASCOMETAL Fos-sur-Mer,ASCOMETAL Fos-sur-Mer SAS,,Route du quai minéralier,,13270,Fos-sur-Mer,adresse non renseignée,849339,6262399,Lambert 93,Oui,Non Seveso,Oui,A,A,Oui,Non,"Sites et sols pollués,Sous quota CO2,TGAP Air",Non concernée,,,,,,,,,,"Stockage des déchets (hors inertes),Pollution des sols et des eaux > 100 k€",Non,3220 - Production de fonte ou d’acier,,IS - 2012-03-08,"a_PPC_2017,est_un_P,Indic.Région5,reservé SPR,AS EAU mensuelle,PPA",4.844148124362549,43.444999174124774,1.0,150.0,POINT (4.844148124362549 43.444999174124774)
74,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6405117,-,ASD (Auto Service Distribution),ASD (Auto Service Distribution),155 chemin de Beauchamp,ZI Beauchamp,,84170,Monteux,adresse non renseignée,857561,6327209,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,4.9655567846413975,44.026232517857586,1.0,305.0,POINT (4.9655567846413975 44.026232517857586)
75,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6412677,53192106200026,ASELI AVIGNON  (ex LARCOS),ASELI,Route de Châteaurenard,Quartier des Grandes Vignes,,13550,Noves,adresse non renseignée,851543,6311707,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,4.885894220300791,43.88808161709265,1.0,213.0,POINT (4.885894220300791 43.88808161709265)
76,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6404363,78950321600010,ASL,ASL ,"49, Boulevard de l'Europe",,,13127,Vitrolles,adresse non renseignée,882164,6261637,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.249028021802808,43.43049280116684,1.0,614.0,POINT (5.249028021802808 43.43049280116684)
77,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Equipe Martigues,ICPE,6413155,-,ASPHALTEX,ASPHALTEX,Lieu-dit LAVERA,Rue Pierre Laplace,,13500,Martigues,philippe.gaillard@eurovia.com,861551,6256881,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.993169593550521,43.39270199271012,1.0,334.0,POINT (4.993169593550521 43.39270199271012)
78,PROVENCE-ALPES-COTE D'AZUR,DDPP 13,SPAE 13,SPAE,ICPE,6411683,33775604300028,ASSISTANCE AUX ANIMAUX ET CREMATION,ASSISTANCE AUX ANIMAUX ET CREMATION,,"2, Draille des Tribales",,13127,Vitrolles,adresse non renseignée,861475,6257088,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,,4.992296749235248,43.394580887516916,1.0,332.0,POINT (4.992296749235248 43.394580887516916)
79,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques chroniques,ICPE,6401836,38002210300036,Atelier protégé de SOBIRATS,Atelier protégé de SOBIRATS,"1170, Chemin de l'Hermitage",Hameau de Serres,,84200,Carpentras,sobirats@wanadoo.fr,864714,6334002,Lambert 93,Oui,Non Seveso,Ex IED - MTD,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.056957270124406,44.08571139543787,1.0,431.0,POINT (5.056957270124406 44.08571139543787)
80,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400712,31521652300011,AUBAGNE ENROBES,AUBAGNE ENROBES,"ZI les Paluds - 251, rue du dirigeable",QUARTIER DES PALUDS,,13400,Aubagne,simon.fournier@colas.com,911749,6246110,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.607713423808371,43.28269309845157,1.0,882.0,POINT (5.607713423808371 43.28269309845157)
81,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6401637,30560044700034,Aubagne Thermolaquage (ex BUGE),Aubagne Thermolaquage (ex BUGE),112 CHEMIN DE CASSIS,,,13400,Aubagne,adresse non renseignée,905661,6244864,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.532299236295653,43.27327275109836,1.0,833.0,POINT (5.532299236295653 43.27327275109836)
82,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,6408730,33933559800019,AUCAR,AUCAR,16 rue du stade,,,06340,La Trinité,adresse non renseignée,1046686,6302115,Lambert 93,Oui,Non Seveso,Non,NEANT,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",7.304410726346438,43.732996096794196,1.0,1580.0,POINT (7.304410726346438 43.732996096794196)
83,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6402656,-,AUCHAN,AUCHAN St Loup C. Commercial / Station ,57 Av Romain Rolland,,,13010,Marseille,adresse non renseignée,897022,6245104,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",5.42608658476052,43.277870138564204,1.0,775.0,POINT (5.42608658476052 43.277870138564204)
84,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6401155,-,AUCHAN AVIGNON NORD,PPA AUCHAN AVIGNON NORD MODAPAUTO,533 avenue Louis Braille,CS 70026 LE PONTET     84275 VEDENE Cedex,,84270,Vedène,auchan.carburant.icpe@auchan.fr,850599,6321812,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,4.877139840738715,43.97919876655792,1.0,199.0,POINT (4.877139840738715 43.97919876655792)
85,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400713,37954800100385,AUCHAN CARBURANT,STATION AUCHAN Aubagne CCial,Route de Géménos,BP 1158,,13400,Aubagne,adresse non renseignée,910502,6247172,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.592796835417779,43.29261054892351,1.0,861.0,POINT (5.592796835417779 43.29261054892351)
86,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6400448,37954800100252,AUCHAN CARBURANT,AUCHAN AVIGNON SUD,Centre commercial Mistral 7,RN 7 84013  AVIGNON Cedex,,84000,Avignon,auchan.carburant.icpe@auchan.fr,849974,6315399,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,,,,,,,,,,,,-,,,,Indic.Région5,4.867462342833409,43.92163359732746,1.0,183.0,POINT (4.867462342833409 43.92163359732746)
87,PROVENCE-ALPES-COTE D'AZUR,DDPP 13,SPAE 13,SPAE,ICPE,6412468,41040946000087,AUCHAN FRANCE,AUCHAN AUBAGNE,,ROUTE DE GEMENOS,,13400,Aubagne,adresse non renseignée,910263,6247368,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",5.589934290218469,43.29444328433731,1.0,859.0,POINT (5.589934290218469 43.29444328433731)
88,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6402281,41040946000434,AUCHAN La Trinité,AUCHAN La Trinité,route de Laghet,,,06340,La Trinité,plaurent@auchan.fr,1047776,6303252,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,PPA,7.318688429611289,43.742676812929496,1.0,1582.0,POINT (7.318688429611289 43.742676812929496)
89,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6401514,-,AUTO CASSE BEA,AUTO CASSE BEA,CD 6,Plan de Campagne,,13480,Cabriès,adresse non renseignée,892012,6261054,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.370325955910129,43.4226589254847,1.0,715.0,POINT (5.370325955910129 43.4226589254847)
90,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,6404791,-,AUTO CASSE GARAGE ex GARAGE DES OLIVIERS,AUTO CASSE GARAGE,223 route de Pegomas,,,06130,Grasse,autocassegarage@gmail.com,1017032,6288918,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.92872164715728,43.6283132633853,1.0,1419.0,POINT (6.92872164715728 43.6283132633853)
91,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,6402287,-,AUTO CHOC,AUTOCHOC (ex N3),ZI de la Campanette Les Bernardines,,,06800,Cagnes-sur-Mer,adresse non renseignée,1035694,6295757,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,Pollution des sols et des eaux ≤ 100 k€,Non,,,,Indic.Région5,7.164033671565288,43.68116849174988,1.0,1511.0,POINT (7.164033671565288 43.68116849174988)
92,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6400034,40836569000010,AUTO CRAC,AUTO CRAC,5  Avenue de Rome,ZI des ESTROUBLANS,,13127,Vitrolles,adresse non renseignée,882718,6261545,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.255831645043434,43.42952330211852,1.0,621.0,POINT (5.255831645043434 43.42952330211852)
93,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6400374,32046333400013,AUTO MOTO CENTER,Casse-auto AMC,"572, route de Réalpanier",B.P. 20043,,84270,Vedène,adresse non renseignée,851998,6319102,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,4.893761042633037,43.95451582597074,1.0,231.0,POINT (4.893761042633037 43.95451582597074)
94,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6402637,-,AUTO ONESIPPE GERARD,AUTO ONESIPPE GERARD,31 Boulevard Férisse,,,13730,Saint-Victoret,adresse non renseignée,881273,6260433,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.237612365738757,43.41989306834208,1.0,597.0,POINT (5.237612365738757 43.41989306834208)
95,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6402107,43294459300016,AUTO PIECES 84,AUTO PIECES 84,1271 Avenue John F. Kennedy,,,84200,Carpentras,autopieces84@orange.fr,862940,6328897,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,,5.033172166135542,44.040194113670864,1.0,403.0,POINT (5.033172166135542 44.040194113670864)
96,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6405442,39280303700010,AUTO STOCK 113,AUTO STOCK 113,Quartier des Broquetiers,,,13300,Salon-de-Provence,adresse non renseignée,869397,6282601,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.098357621488206,43.622199790077964,1.0,465.0,POINT (5.098357621488206 43.622199790077964)
97,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6400412,43998448500011,AUTOS PIECES DISTRIBUTION SARL,Casse-auto AUTO PIECES DISTRIBUTION SARL,La Cairon,RN7,,84430,Mondragon,nieto@orange.fr,836186,6352907,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,Pollution des sols et des eaux ≤ 100 k€,Non,,,,Indic.Région5,4.705919824345806,44.261940489450836,1.0,36.0,POINT (4.705919824345806 44.261940489450836)
98,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité carrières,ICPE,6402054,39121583700033,AUZENDE GUERIN ROUX,CARRIERE AUZENDE GUERIN ROUX,La Roche d'Espeil,Combe de Lourmarin,,84480,Buoux,adresse non renseignée,888699,6303514,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Carrière à ciel ouvert hors d'eau,,,,,,,,,,Carrière,Oui,,,,Indic.Région5,5.345013855146331,43.80542129111294,1.0,669.0,POINT (5.345013855146331 43.80542129111294)
99,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques chroniques,ICPE,6401459,58202802300072,AZ FRANCE (AZ MEDITERRANEE),AZ FRANCE (AZ MEDITERRANEE),ZAC du MIN. BP 160.,Quartier Boscodomini,,84300,Cavaillon,mchavez@azfrance.fr,864303,6304105,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.042173212263004,43.81683559830228,1.0,421.0,POINT (5.042173212263004 43.81683559830228)
100,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6413265,83043575600010,AZAUTO_VHU_irr,AZAUTO_VHU_irr,ZA Le Saruchet,,,05230,Montgardin,Arenseigner@acompleter.fr,958086,6389016,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",6.250185088944705,44.552408523437904,1.0,1208.0,POINT (6.250185088944705 44.552408523437904)
